Prest.,Atleta,Anno,Società,Città,Data
8.20,BORSI Veronica,87,G.A. FIAMME GIALLE,Istanbul,09/03/2012
8.20,PENNELLA Giulia,89,C.S. ESERCITO,Ancona,23/01/2016
8.20,BORSI Veronica,87,G.A. FIAMME GIALLE,Ancona,05/03/2016
8.20,PENNELLA Giulia,89,C.S. ESERCITO,Karlsruhe,02/02/2019
8.20,DI LAZZARO Elisa maria,98,C.S. CARABINIERI SEZ. ATLETICA,Lodz,11/02/2022
8.20,BESANA Veronica,02,ATL. LECCO-COLOMBO COSTRUZ.,Ancona,14/01/2023
8.20,DI LAZZARO Elisa maria,98,C.S. CARABINIERI SEZ. ATLETICA,Val-de-reuil,04/02/2023
8.20,CARRARO Elena,01,ATL. BRESCIA 1950,Ancona,05/02/2023
8.21,CATTANEO Micol,82,C.S. CARABINIERI SEZ. ATLETICA,Torino,06/03/2009
8.21,CARAVELLI Marzia,81,C.U.S. CAGLIARI,Ancona,08/01/2012
8.21,CATTANEO Micol,82,C.S. CARABINIERI SEZ. ATLETICA,Magglingen,04/02/2012
8.21,BORSI Veronica,87,G.A. FIAMME GIALLE,Ancona,25/02/2012
8.21,PENNELLA Giulia,89,C.S. ESERCITO,Linz,30/01/2014
8.21,CARAVELLI Marzia,81,C.S. AERONAUTICA MILITARE,Roma,01/02/2015
8.21,PENNELLA Giulia,89,C.S. ESERCITO,Lievin,10/02/2019
8.21,BESANA Veronica,02,ATL. LECCO-COLOMBO COSTRUZ.,Ancona,14/01/2023
8.21,BESANA Veronica,02,ATL. LECCO-COLOMBO COSTRUZ.,Lione,28/01/2023
8.22,CATTANEO Micol,82,C.S. CARABINIERI SEZ. ATLETICA,Ancona,02/02/2008
8.22,BORSI Veronica,87,G.A. FIAMME GIALLE,Gent,18/02/2012
8.22,BORSI Veronica,87,G.A. FIAMME GIALLE,Ancona,25/02/2012
8.22,PENNELLA Giulia,89,C.S. ESERCITO,Ancona,16/02/2013
8.22,PENNELLA Giulia,89,C.S. ESERCITO,Firenze,18/01/2014
8.22,PENNELLA Giulia,89,C.S. ESERCITO,Karlsruhe,31/01/2015
8.22,PENNELLA Giulia,89,C.S. ESERCITO,Metz,21/02/2016
8.22,DI LAZZARO Elisa maria,98,C.U.S. PARMA,Halle,04/03/2017
8.22,MOSETTI Nicla,97,BRACCO ATLETICA,Manchester,28/01/2023
8.22,BOGLIOLO Luminosa,95,G.S. FIAMME ORO PADOVA,Ancona,18/02/2023
8.23,PENNELLA Giulia,89,C.S. ESERCITO,Firenze,30/01/2011
