Prest.,Atleta,Anno,Società,Città,Data
53.83,BAZZONI Chiara,84,C.S. ESERCITO,Ancona,26/01/2013
53.83,FOLORUNSO Ayomide temilade,96,G.S. FIAMME ORO PADOVA,Ancona,16/02/2019
53.83,POLINARI Anna,99,ATL. BS '50 METALLURG. S.MARCO,Ancona,20/02/2021
53.84,CHIGBOLU Maria benedicta,89,C.S. ESERCITO,Vienna,14/02/2015
53.84,SPACCA Maria enrica,86,C.S. CARABINIERI SEZ. ATLETICA,Ancona,28/01/2017
53.84,SPACCA Maria enrica,86,C.S. CARABINIERI SEZ. ATLETICA,Ancona,19/02/2017
53.84,LUKUDO Raphaela boaheng,94,C.S. ESERCITO,Ancona,21/01/2018
53.84,VANDI Elisabetta,00,ATL. AVIS MACERATA,Ancona,02/03/2019
53.85,VITALE Ylenia,95,LIBERTAS FRIUL PALMANOVA,Padova,22/02/2015
53.85,BAZZONI Chiara,84,C.S. ESERCITO,Praga,06/03/2015
53.85,BAZZONI Chiara,84,C.S. ESERCITO,Ancona,18/02/2018
53.86,CHIGBOLU Maria benedicta,89,ATL. STUDENTESCA CA.RI.RI,Ancona,16/02/2013
53.86,BAZZONI Chiara,84,C.S. ESERCITO,Ancona,06/03/2016
53.88,CHIGBOLU Maria benedicta,89,C.S. ESERCITO,Padova,22/02/2015
53.88,CHIGBOLU Maria benedicta,89,C.S. ESERCITO,Ancona,19/02/2017
53.89,MILANI Marta,87,C.S. ESERCITO,Karlsruhe,13/02/2011
53.89,BONFANTI Elena maria,88,ATL. LECCO-COLOMBO COSTRUZ.,Genova,02/02/2014
53.89,FOLORUNSO Ayomide temilade,96,G.S. FIAMME ORO PADOVA,Ancona,17/02/2018
53.89,POLINARI Anna,99,ATL. BS '50 METALLURG. S.MARCO,Padova,30/01/2021
53.90,BAZZONI Chiara,84,C.S. ESERCITO,Ancona,27/02/2010
53.91,BAZZONI Chiara,84,C.S. ESERCITO,Ancona,03/02/2013
53.91,BORGA Rebecca,98,G.A. FIAMME GIALLE,Ancona,09/02/2020
53.92,BAZZONI Chiara,84,C.S. ESERCITO,Ancona,17/02/2019
53.92,LUKUDO Raphaela boaheng,94,C.S. ESERCITO,Ancona,26/02/2022
53.94,TROIANI Virginia,96,CUS PRO PATRIA MILANO,Padova,12/02/2022
53.95,SPACCA Maria enrica,86,G.S. FORESTALE,Tampere,07/02/2009
53.95,SPACCA Maria enrica,86,G.S. FORESTALE,Ancona,16/02/2013
