Prestazione,Atleta,Cat.,Anno,Società,Disciplina,Gara
25.0,BETTUCCI Mattia,JM,2005,MC004 ATL. AVIS MACERATA,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
23.91,GOZZI Brian,AM,2007,RM057 FIAMME GIALLE G. SIMONI,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
24.50,LOPEZ SOLIS Diego herna,AM,2007,FM050 TEAM ATLETICA MARCHE,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
24.97,MARCHETTI Alessandro,AM,2007,RN037 G.S. ATLETICA 75 CATTOLICA,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
25.25,CIAMPINI Leonardo,AM,2008,CH183 A.S.D. UNIONE ATLETICA ABRUZZO,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
25.48,GORINI Simone,JM,2005,SM278 OLIMPUS SAN MARINO ATLETICA,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
24.05,FAZZINO Andrea sebastia,JM,2005,AN010 S.E.F. STAMURA ANCONA A.S.D.,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
24.61,ZAFFINI Piero,PM,2002,PU027 PESARO ATHLETIC FIELD,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
25.02,PITZALIS Andrea,AM,2008,CA129 ASD SULCIS ATLETICA CARBONIA,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
25.59,MECONI Alessandro,JM,2005,FC542 LIBERTAS ATLETICA FORLI',200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
25.73,VACCARINI Simone,AM,2008,TE138 ASD ATLETICA GRAN SASSO TERAMO,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
25.88,LORUSSO Francesco paolo,SM45,1979,CB061 ATHLETIC CLUB TERMOLI ASD,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
25.05,VALENTINI Francesco,AM,2008,FM050 TEAM ATLETICA MARCHE,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
25.36,CICCARELLI Filippo,AM,2008,MC007 GROTTINI TEAM RECANATI ASD,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
25.99,MARTINI Giovanni,SM,2001,AN010 S.E.F. STAMURA ANCONA A.S.D.,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
26.41,BORDI Lorenzo,AM,2007,MC004 ATL. AVIS MACERATA,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
26.58,PEPE Francesco,JM,2006,BA754 G.S. AVIS BARLETTA A.S.D.,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
26.65,DI DONATO Diego,AM,2008,CH183 A.S.D. UNIONE ATLETICA ABRUZZO,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
25.45,SOZIO Giulio,AM,2008,AP034 COLLECTION ATLETICA SAMBENEDET,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
25.84,FARICELLI Leonardo,AM,2008,PE001 ASD U.S. ATERNO PESCARA,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
26.31,AGNETTI Francesco,AM,2007,MC007 GROTTINI TEAM RECANATI ASD,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
27.23,CHIARIZIA Riccardo,JM,2005,AQ006 A.S.D. ATLETICA L'AQUILA,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
27.54,MERLI Cristian,JM,2006,RN552 NUOVA POLISPORT. A. CONSOLINI,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
28.1,BONANNI Lorenzo karol,AM,2007,AQ006 A.S.D. ATLETICA L'AQUILA,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
24.14,STACCHIOLA Edoardo,AM,2007,AN007 ATL. CHIARAVALLE,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
25.04,COLLINI Alessio,AM,2008,AP034 COLLECTION ATLETICA SAMBENEDET,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
26.36,MARINUCCI Davide,AM,2008,PE001 ASD U.S. ATERNO PESCARA,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
27.06,AIELLO Daniele,AM,2008,FM050 TEAM ATLETICA MARCHE,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
27.46,FUSI Daniele,AM,2008,FI411 ACSI ATLETICA SPORT TOSCANA,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
32.13,MARZIALI Andrea,SM60,1962,FM008 ATL. ELPIDIENSE AVIS AIDO,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
24.42,SERAFINI Filippo,SM,2001,PU027 PESARO ATHLETIC FIELD,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
26.02,AGNELLO Alessio,AM,2008,BO007 ASD VIRTUS SEZ. ATL. EMILSIDER,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
26.39,ORAZI Matteo,PM,2004,FM050 TEAM ATLETICA MARCHE,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
26.82,VERNA Paolo,AM,2007,PE175 PASSOLOGICO,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
27.22,GHIDETTI Enrico,SM60,1961,AN002 A.ATL. FABRIANO,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
30.4,PEPI Fausto,SM55,1966,FM008 ATL. ELPIDIENSE AVIS AIDO,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
24.53,SPUNTARELLI Riccardo,AM,2008,RM057 FIAMME GIALLE G. SIMONI,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
24.75,VELLUCCI Giovanni,AM,2008,RI223 ATL.STUD. RIETI ANDREA MILARDI,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
25.38,GUAITOLI Alessandro,JM,2005,BO007 ASD VIRTUS SEZ. ATL. EMILSIDER,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
26.15,D'ARCANGELO Andrea,AM,2007,AN015 SPORT D.L.F. ANCONA,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
36.57,CONTINI Lorenzo,AM,2008,AN007 ATL. CHIARAVALLE,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
23.92,CASADEI Tommaso,JM,2005,SM278 OLIMPUS SAN MARINO ATLETICA,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
24.74,MATTEUCCI Francesco mar,JM,2005,FM050 TEAM ATLETICA MARCHE,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
25.95,FALL Serigne saliou,AM,2008,MC004 ATL. AVIS MACERATA,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
26.17,PIANESI Ettore,JM,2005,MC004 ATL. AVIS MACERATA,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
26.55,MIGNINI Daniele,AM,2008,AP034 COLLECTION ATLETICA SAMBENEDET,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
23.63,BARBUSCIA Manuel,SM,2001,FC542 LIBERTAS ATLETICA FORLI',200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
23.74,DI GIORGIO Alessio,AM,2008,RM057 FIAMME GIALLE G. SIMONI,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
25.18,CARATTONI Marcello,SM45,1976,SM278 OLIMPUS SAN MARINO ATLETICA,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
28.13,CLEMENTI Ettore,AM,2007,PG109 ATLETICA PERUGIA TEAM SSD A RL,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
22.60,CAPORUSSO Fabrizio,AM,2007,FC542 LIBERTAS ATLETICA FORLI',200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
22.90,VENTURA Sergio,JM,2006,BO506 A.S.D. PONTEVECCHIO BOLOGNA,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
23.40,CACCAMO Riccardo demetrio,JM,2005,RI223 ATL.STUD. RIETI ANDREA MILARDI,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
24.50,BELLEGGIA Daniel,JM,2005,FM003 SPORT ATL. FERMO,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
25.00,BETTUCCI Mattia,JM,2005,MC004 ATL. AVIS MACERATA,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
28.10,BONANNI Lorenzo karol,AM,2007,AQ006 A.S.D. ATLETICA L'AQUILA,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
30.40,PEPI Fausto,SM55,1966,FM008 ATL. ELPIDIENSE AVIS AIDO,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
24.51,RICCI Ginevra,PF,2002,RM052 C.S. ESERCITO,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
25.16,CAPASSO Lavinia,JF,2006,RI223 ATL.STUD. RIETI ANDREA MILARDI,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
25.16,COLONNA Giulia,JF,2005,RM363 SSD NISSOLINO SPORT SRL ASU,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
25.26,BORIANI Benedetta,SF,2001,AN010 S.E.F. STAMURA ANCONA A.S.D.,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
26.25,CALVARUSO Alice,JF,2005,RM131 A.S.D. ACSI ITALIA ATLETICA,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
25.43,AKAKPOVI Jacqueline,JF,2006,BA006 USD ELITE GIOVANI ATLETI,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
25.79,DI BENEDETTO Giulia,JF,2005,RM131 A.S.D. ACSI ITALIA ATLETICA,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
25.81,PAOLETTI Lavinia,JF,2005,RM363 SSD NISSOLINO SPORT SRL ASU,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
26.27,SACCOMANDI Caterina,AF,2008,TE138 ASD ATLETICA GRAN SASSO TERAMO,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
26.75,RIVELLINI Alessandra,PF,2004,FM050 TEAM ATLETICA MARCHE,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
25.21,CAPASSO Virginia,JF,2006,RI223 ATL.STUD. RIETI ANDREA MILARDI,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
25.59,GREZIO DE FILIPPIS Norm,AF,2008,RM131 A.S.D. ACSI ITALIA ATLETICA,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
26.52,SCORCELLETTI Sofia,SF,2000,AN010 S.E.F. STAMURA ANCONA A.S.D.,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
26.87,DE SILVA Lorenza,AF,2007,AR053 ALGA ATLETICA AREZZO,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
26.22,SALVETTI Elena,JF,2006,RI223 ATL.STUD. RIETI ANDREA MILARDI,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
26.22,FRONTALINI Alice,PF,2004,FM050 TEAM ATLETICA MARCHE,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
26.86,URBINATI Sofia,AF,2007,RN552 NUOVA POLISPORT. A. CONSOLINI,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
27.03,LUGLI Anna,PF,2004,MO057 S.G.LA PATRIA 1879 CARPI,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
27.2,NATALUCCI Valentina,SF,1990,FM050 TEAM ATLETICA MARCHE,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
27.61,DE NORA Alessandra,AF,2007,RM057 FIAMME GIALLE G. SIMONI,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
26.13,RIOSA Vanessa,AF,2008,RM131 A.S.D. ACSI ITALIA ATLETICA,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
26.46,COLLINI Sofia,AF,2007,FC049 ATL. ENDAS CESENA,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
26.60,LUCHETTI Greta,SF,1999,FM050 TEAM ATLETICA MARCHE,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
27.54,AKAKPOVI Yasmine,JF,2005,BA006 USD ELITE GIOVANI ATLETI,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
28.16,BINAGLIA Arianna,AF,2007,PG014 ATL.CAPANNE PRO LOCO ATHL.TEAM,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
26.26,GRECO Ludovica,PF,2004,RI223 ATL.STUD. RIETI ANDREA MILARDI,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
27.39,TRIVELLONE Daniela,JF,2005,CH183 A.S.D. UNIONE ATLETICA ABRUZZO,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
27.41,COLLINI Angelica,AF,2007,FC049 ATL. ENDAS CESENA,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
27.64,DE CESARE Elettra,AF,2007,TE138 ASD ATLETICA GRAN SASSO TERAMO,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
28.23,MAESTRI Irene,AF,2007,RI223 ATL.STUD. RIETI ANDREA MILARDI,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
28.57,MARCHIONNI Silvia,PF,2004,PE001 ASD U.S. ATERNO PESCARA,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
26.88,CELIMA Beatrice,AF,2007,RM131 A.S.D. ACSI ITALIA ATLETICA,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
27.50,NERI Angelica,AF,2007,RM131 A.S.D. ACSI ITALIA ATLETICA,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
27.83,PELLICANI Ilaria,SF,1999,MC007 GROTTINI TEAM RECANATI ASD,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
28.52,SALVEMINI Anna pia,AF,2007,BA015 A.S. OLIMPIA CLUB MOLFETTA,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
28.76,MENGARELLI Anna,JF,2006,MC004 ATL. AVIS MACERATA,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
27.67,SCOLASTRA Elena,AF,2007,AP034 COLLECTION ATLETICA SAMBENEDET,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
27.74,BASSI Matilde,AF,2007,AN049 ASD SPACE RUNNING,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
28.06,IMPERATORI Giulia,JF,2006,RI223 ATL.STUD. RIETI ANDREA MILARDI,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
28.18,ZUNIGA Eliana marcela,SF45,1977,PG003 A.S.ATHLON BASTIA,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
28.74,CASAROLI Chiara,SF,2001,BO015 A.S.D. FRANCESCO FRANCIA,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
29.43,MANZOTTI Celeste,JF,2005,MC007 GROTTINI TEAM RECANATI ASD,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
27.41,ROSELLI Sofia,AF,2008,RM131 A.S.D. ACSI ITALIA ATLETICA,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
27.7,CASTI Clarissa,AF,2008,RM057 FIAMME GIALLE G. SIMONI,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
28.02,FILIPPI Elena,AF,2007,RM131 A.S.D. ACSI ITALIA ATLETICA,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
28.38,HOUTI Fatima ezzara,PF,2004,FM050 TEAM ATLETICA MARCHE,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
28.48,SIMONETTI Maddalena,AF,2007,AN049 ASD SPACE RUNNING,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
29.76,GIANCARLO Elena,AF,2007,FM003 SPORT ATL. FERMO,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
28.14,ROSITI Emma,AF,2008,PE001 ASD U.S. ATERNO PESCARA,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
29.1,MARZANO Matilde,AF,2008,RI223 ATL.STUD. RIETI ANDREA MILARDI,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
29.26,CAROPPO Chantal montche,AF,2007,LE645 GALATLETICA DREAM TEAM,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
29.4,FULGARI Laura,JF,2006,AN015 SPORT D.L.F. ANCONA,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
29.43,PERGOLINI Melissa,AF,2008,AN049 ASD SPACE RUNNING,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
29.58,VECCHI Agata,AF,2008,RA093 ATL. LUGO,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
28.59,ILARI Clarissa,SF,1996,FM050 TEAM ATLETICA MARCHE,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
29.47,USAI Rebecca,JF,2006,CA129 ASD SULCIS ATLETICA CARBONIA,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
29.98,VAGNARELLI Agnese,AF,2008,AN010 S.E.F. STAMURA ANCONA A.S.D.,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
30.49,TONTI Letizia,AF,2007,AN010 S.E.F. STAMURA ANCONA A.S.D.,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
30.72,DE LEON FELIZ Dalgis,AF,2007,AN010 S.E.F. STAMURA ANCONA A.S.D.,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
31.67,AGNETTI Benedetta,JF,2006,MC007 GROTTINI TEAM RECANATI ASD,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
29.73,MASTROTOTARO Elisa,AF,2008,RM057 FIAMME GIALLE G. SIMONI,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
30.45,DI RICO Aurora,PF,2003,PE001 ASD U.S. ATERNO PESCARA,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
30.7,LOMUSCIO Gaia,AF,2008,BA015 A.S. OLIMPIA CLUB MOLFETTA,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
30.79,TASSOTTI Beatrice,SF40,1982,FM003 SPORT ATL. FERMO,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
31.57,BATTISTELLI Lisa,AF,2008,AN003 A.S.ATLETICA FALCONARA,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
31.71,CISCI SACCHITELLA Emma,AF,2008,CA129 ASD SULCIS ATLETICA CARBONIA,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
30.01,BALDINELLI Rebecca,AF,2008,AN010 S.E.F. STAMURA ANCONA A.S.D.,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
31.3,FELICI Viola,AF,2008,AN010 S.E.F. STAMURA ANCONA A.S.D.,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
33.21,PORCARELLI Ambra,AF,2008,MC001 C.U.S. CAMERINO,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
33.24,DOLCETTI Barbara,SF55,1967,AN001 ATLETICA OSIMO,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
33.78,LUCANTONI Veronica,SF40,1982,AN001 ATLETICA OSIMO,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
27.45,GIOVANARDI Federica,SF,1996,BS181 ATL. BRESCIA 1950,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
27.51,MINOCCHI Micol,AF,2008,AN049 ASD SPACE RUNNING,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
29.12,CECILIONI Vittoria,AF,2007,PU027 PESARO ATHLETIC FIELD,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
31.36,DI PASQUALE Marialuce,JF,2005,PE175 PASSOLOGICO,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
31.9,BARIGELLETTI Elisa,SF40,1981,AN001 ATLETICA OSIMO,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
26.71,CANEPUCCIA Giulia,AF,2008,RI223 ATL.STUD. RIETI ANDREA MILARDI,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
27.14,KHALIL Maryem,AF,2007,RI223 ATL.STUD. RIETI ANDREA MILARDI,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
28.41,DE NICOLA Elisa,AF,2007,RM131 A.S.D. ACSI ITALIA ATLETICA,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
29.67,RICCIOLINI Bianca,AF,2008,PG018 ATL. ARCS CUS PERUGIA,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
32.88,MARCHETTI Monia,SF40,1980,AN001 ATLETICA OSIMO,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
26.24,MOGLIANI TARTABINI Meli,PF,2002,MC007 GROTTINI TEAM RECANATI ASD,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
27.91,DRAGO Benedetta,JF,2006,RA093 ATL. LUGO,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
29.03,GRAZIANI Teresa,AF,2008,AQ006 A.S.D. ATLETICA L'AQUILA,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
30.3,PADOVANI Laura,JF,2006,BO015 A.S.D. FRANCESCO FRANCIA,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
32.14,CIVINELLI Emma,JF,2006,BO015 A.S.D. FRANCESCO FRANCIA,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
27.20,NATALUCCI Valentina,SF,1990,FM050 TEAM ATLETICA MARCHE,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
27.70,CASTI Clarissa,AF,2008,RM057 FIAMME GIALLE G. SIMONI,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
29.10,MARZANO Matilde,AF,2008,RI223 ATL.STUD. RIETI ANDREA MILARDI,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
29.40,FULGARI Laura,JF,2006,AN015 SPORT D.L.F. ANCONA,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
30.30,PADOVANI Laura,JF,2006,BO015 A.S.D. FRANCESCO FRANCIA,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
30.70,LOMUSCIO Gaia,AF,2008,BA015 A.S. OLIMPIA CLUB MOLFETTA,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
31.30,FELICI Viola,AF,2008,AN010 S.E.F. STAMURA ANCONA A.S.D.,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
31.90,BARIGELLETTI Elisa,SF40,1981,AN001 ATLETICA OSIMO,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
23.99,BEDESCHI Alessandro,AM,2007.0,TO016 ASDP ATLETICA PINEROLO,200m,https://www.fidal.it/risultati/2024/REG34025/Gara104.htm
24.71,RICHAUD Michele,AM,2008.0,TO016 ASDP ATLETICA PINEROLO,200m,https://www.fidal.it/risultati/2024/REG34025/Gara104.htm
25.14,ANDREAZZOLI Mattia,PM,2004.0,LU100 A.S. ATLETICA VIRTUS LUCCA,200m,https://www.fidal.it/risultati/2024/REG34025/Gara104.htm
25.35,VENE' Michelangelo,JM,2006.0,MS424 ASD ATLETICA ALTA TOSCANA,200m,https://www.fidal.it/risultati/2024/REG34025/Gara104.htm
26.27,SECHI Alessandro,AM,2007.0,PI071 CUS PISA,200m,https://www.fidal.it/risultati/2024/REG34025/Gara104.htm
27.06,LETIZIA Alessandro,SM50,1974.0,GE002 A.S.D. C.U.S. GENOVA,200m,https://www.fidal.it/risultati/2024/REG34025/Gara104.htm
25.03,GRASSI Giovanni,JM,2005.0,SP042 A.S. ATLETICA SARZANA,200m,https://www.fidal.it/risultati/2024/REG34025/Gara104.htm
26.97,BINELLI Massimo,SM55,1966.0,PO149 ASD ATLETICA PRATO,200m,https://www.fidal.it/risultati/2024/REG34025/Gara104.htm
28.96,GIRALDI Simone,SM55,1969.0,PO149 ASD ATLETICA PRATO,200m,https://www.fidal.it/risultati/2024/REG34025/Gara104.htm
26.85,RABBONI Sebastiano,JM,2006.0,LU100 A.S. ATLETICA VIRTUS LUCCA,200m,https://www.fidal.it/risultati/2024/REG34025/Gara104.htm
28.84,TARABORI Filippo,AM,2008.0,LU100 A.S. ATLETICA VIRTUS LUCCA,200m,https://www.fidal.it/risultati/2024/REG34025/Gara104.htm
26.98,VERGASSOLA Nicola,JM,2006.0,SP042 A.S. ATLETICA SARZANA,200m,https://www.fidal.it/risultati/2024/REG34025/Gara104.htm
29.7,MIOTTI Giacomo,AM,2007.0,AL007 ATL. NOVESE,200m,https://www.fidal.it/risultati/2024/REG34025/Gara104.htm
26.16,ABELLI Matilde,AF,2008.0,AO001 ATLETICA COGNE AOSTA,200m,https://www.fidal.it/risultati/2024/REG34025/Gara204.htm
28.62,ELGIN Giulia,JF,2005.0,PI071 CUS PISA,200m,https://www.fidal.it/risultati/2024/REG34025/Gara204.htm
30.55,GRAMOLAZZO Miriana,JF,2006.0,SP573 ASD ATLETICA SPEZIA DUFERCO,200m,https://www.fidal.it/risultati/2024/REG34025/Gara204.htm
31.47,PUPPO Giuliana,AF,2008.0,TO016 ASDP ATLETICA PINEROLO,200m,https://www.fidal.it/risultati/2024/REG34025/Gara204.htm
