Codice,Versione Sigma,Disciplina,Nome,Link
REG22543,Vecchissimo,60m,60 piani Ragazzi,https://www.fidal.it/risultati/2020/REG22543/Gara501.htm
REG22543,Vecchissimo,60 Hs h60-7.50,60 Hs H 60 Ragazzi,https://www.fidal.it/risultati/2020/REG22543/Gara520.htm
REG22543,Vecchissimo,Peso Kg 2.000,Peso/SP Kg 2.000 Ragazzi,https://www.fidal.it/risultati/2020/REG22543/Gara531.htm
REG22546,Vecchissimo,Salto in lungo,Salto in lungo/LJ DONNE,https://www.fidal.it/risultati/2020/REG22546/Gara028.htm
REG22546,Vecchissimo,Salto in lungo,Salto in lungo/LJ UOMINI,https://www.fidal.it/risultati/2020/REG22546/Gara128.htm
REG22456,Vecchissimo,Salto in alto,Salto in alto/HJ Allievi,https://www.fidal.it/risultati/2020/REG22456/Gara026.htm
REG22456,Vecchissimo,Salto con l’asta,Salto con l'asta/PV Allievi,https://www.fidal.it/risultati/2020/REG22456/Gara027.htm
REG22456,Vecchissimo,Salto in lungo,Salto in lungo/LJ Allievi,https://www.fidal.it/risultati/2020/REG22456/Gara028.htm
REG22456,Vecchissimo,Salto triplo,Salto triplo/TJ Allievi,https://www.fidal.it/risultati/2020/REG22456/Gara029.htm
REG22456,Vecchissimo,50m,50 piani Allievi,https://www.fidal.it/risultati/2020/REG22456/Gara056.htm
REG22456,Vecchissimo,60 Hs h91-9.14,50 Hs H 91 Allievi,https://www.fidal.it/risultati/2020/REG22456/Gara058.htm
REG22456,Vecchissimo,Salto in alto,Salto in alto/HJ Allieve,https://www.fidal.it/risultati/2020/REG22456/Gara126.htm
REG22456,Vecchissimo,Salto con l’asta,Salto con l'asta/PV Allieve,https://www.fidal.it/risultati/2020/REG22456/Gara127.htm
REG22456,Vecchissimo,Salto in lungo,Salto in lungo/LJ Allieve,https://www.fidal.it/risultati/2020/REG22456/Gara128.htm
REG22456,Vecchissimo,Salto triplo,Salto triplo/TJ Allieve,https://www.fidal.it/risultati/2020/REG22456/Gara129.htm
REG22456,Vecchissimo,50m,50 piani Allieve,https://www.fidal.it/risultati/2020/REG22456/Gara156.htm
REG22456,Vecchissimo,50 Hs h76-8.50,50 Hs H 76 Allieve,https://www.fidal.it/risultati/2020/REG22456/Gara158.htm
REG22456,Vecchissimo,Salto in alto,Salto in alto/HJ Juniores Uomini,https://www.fidal.it/risultati/2020/REG22456/Gara226.htm
REG22456,Vecchissimo,Salto con l’asta,Salto con l'asta/PV Juniores Uomini,https://www.fidal.it/risultati/2020/REG22456/Gara227.htm
REG22456,Vecchissimo,Salto in lungo,Salto in lungo/LJ Juniores Uomini,https://www.fidal.it/risultati/2020/REG22456/Gara228.htm
REG22456,Vecchissimo,50m,50 piani Juniores Uomini,https://www.fidal.it/risultati/2020/REG22456/Gara256.htm
REG22456,Vecchissimo,50 Hs h100-9.14,50 Hs H 100 Juniores Uomini,https://www.fidal.it/risultati/2020/REG22456/Gara258.htm
REG22456,Vecchissimo,Salto con l’asta,Salto con l'asta/PV Juniores Donne,https://www.fidal.it/risultati/2020/REG22456/Gara327.htm
REG22456,Vecchissimo,Salto in lungo,Salto in lungo/LJ  Juniores Donne,https://www.fidal.it/risultati/2020/REG22456/Gara328.htm
REG22456,Vecchissimo,Salto triplo,Salto triplo/TJ Juniores Donne,https://www.fidal.it/risultati/2020/REG22456/Gara329.htm
REG22456,Vecchissimo,50m,50 piani Juniores Donne,https://www.fidal.it/risultati/2020/REG22456/Gara356.htm
REG22456,Vecchissimo,50 Hs h84-8.50,50 Hs H 84 Juniores Donne,https://www.fidal.it/risultati/2020/REG22456/Gara358.htm
REG22456,Vecchissimo,Salto in alto,Salto in alto/HJ Promesse Uomini,https://www.fidal.it/risultati/2020/REG22456/Gara426.htm
REG22456,Vecchissimo,Salto con l’asta,Salto con l'asta/PV Promesse Uomini,https://www.fidal.it/risultati/2020/REG22456/Gara427.htm
REG22456,Vecchissimo,Salto in lungo,Salto in lungo/LJ Promesse Uomini,https://www.fidal.it/risultati/2020/REG22456/Gara428.htm
REG22456,Vecchissimo,Salto triplo,Salto triplo/TJ Promesse Uomini,https://www.fidal.it/risultati/2020/REG22456/Gara429.htm
REG22456,Vecchissimo,50m,50 piani Promesse Uomini,https://www.fidal.it/risultati/2020/REG22456/Gara456.htm
REG22456,Vecchissimo,50 Hs h106-9.14,50 Hs H 106  Promesse Uomini,https://www.fidal.it/risultati/2020/REG22456/Gara458.htm
REG22456,Vecchissimo,Salto in alto,Salto in alto/HJ Promesse Donne,https://www.fidal.it/risultati/2020/REG22456/Gara526.htm
REG22456,Vecchissimo,Salto con l’asta,Salto con l'asta/PV Promesse Donne,https://www.fidal.it/risultati/2020/REG22456/Gara527.htm
REG22456,Vecchissimo,Salto in lungo,Salto in lungo/LJ Promesse Donne,https://www.fidal.it/risultati/2020/REG22456/Gara528.htm
REG22456,Vecchissimo,Salto triplo,Salto triplo/TJ Promesse Donne,https://www.fidal.it/risultati/2020/REG22456/Gara529.htm
REG22456,Vecchissimo,50m,50 piani Promesse Donne,https://www.fidal.it/risultati/2020/REG22456/Gara556.htm
REG22456,Vecchissimo,60 Hs h84-8.50,50 Hs H 84 Promesse Donne,https://www.fidal.it/risultati/2020/REG22456/Gara558.htm
REG22456,Vecchissimo,altro,Risultati 1^ giornata,https://www.fidal.it/risultati/2020/REG22456/1giornata.htm
REG22456,Vecchissimo,altro,Risultati completi,https://www.fidal.it/risultati/2020/REG22456/risultat.htm
REG22456,Vecchissimo,altro,Modello 1sta 25/01/2020,https://www.fidal.it/risultati/2020/REG22456/1sta.pdf
REG22456,Vecchissimo,altro,Modello 1sta 26/01/2020,https://www.fidal.it/risultati/2020/REG22456/1stabis.pdf
REG22709,Vecchissimo,60m,60m Uomini M35,https://www.fidal.it/risultati/2020/REG22709/Gara001.htm
REG22709,Vecchissimo,60m,60m Uomini M40,https://www.fidal.it/risultati/2020/REG22709/Gara002.htm
REG22709,Vecchissimo,60m,60m Uomini M45,https://www.fidal.it/risultati/2020/REG22709/Gara003.htm
REG22709,Vecchissimo,60m,60m Uomini M50,https://www.fidal.it/risultati/2020/REG22709/Gara004.htm
REG22709,Vecchissimo,60m,60m Uomini M55,https://www.fidal.it/risultati/2020/REG22709/Gara005.htm
REG22709,Vecchissimo,60m,60m Uomini M60,https://www.fidal.it/risultati/2020/REG22709/Gara006.htm
REG22709,Vecchissimo,60m,60m Uomini M65,https://www.fidal.it/risultati/2020/REG22709/Gara007.htm
REG22709,Vecchissimo,60m,60m Uomini M70,https://www.fidal.it/risultati/2020/REG22709/Gara008.htm
REG22709,Vecchissimo,Salto in alto,Salto in alto - Uomini M55,https://www.fidal.it/risultati/2020/REG22709/Gara021.htm
REG22709,Vecchissimo,Salto in alto,Salto in alto Uomini M50,https://www.fidal.it/risultati/2020/REG22709/Gara022.htm
REG22709,Vecchissimo,Salto in alto,Salto in alto Uomini M60,https://www.fidal.it/risultati/2020/REG22709/Gara023.htm
REG22709,Vecchissimo,Salto con l’asta,Salto con l'asta Uomini M55,https://www.fidal.it/risultati/2020/REG22709/Gara024.htm
REG22709,Vecchissimo,Salto in lungo,Salto in lungo Uomini M40,https://www.fidal.it/risultati/2020/REG22709/Gara025.htm
REG22709,Vecchissimo,Salto in lungo,Salto in lungo Uomini M50,https://www.fidal.it/risultati/2020/REG22709/Gara026.htm
REG22709,Vecchissimo,Salto in lungo,Salto in lungo Uomini M60,https://www.fidal.it/risultati/2020/REG22709/Gara027.htm
REG22709,Vecchissimo,Salto in lungo,Salto in lungo Uomini M75,https://www.fidal.it/risultati/2020/REG22709/Gara028.htm
REG22709,Vecchissimo,Salto triplo,Salto triplo Uomini M50,https://www.fidal.it/risultati/2020/REG22709/Gara029.htm
REG22709,Vecchissimo,Salto triplo,Salto triplo Uomini M60,https://www.fidal.it/risultati/2020/REG22709/Gara030.htm
REG22709,Vecchissimo,Salto triplo,Salto triplo Uomini M75,https://www.fidal.it/risultati/2020/REG22709/Gara031.htm
REG22709,Vecchissimo,60m,60m Donne F35,https://www.fidal.it/risultati/2020/REG22709/Gara101.htm
REG22709,Vecchissimo,60m,60m Donne F40,https://www.fidal.it/risultati/2020/REG22709/Gara102.htm
REG22709,Vecchissimo,60m,60m Donne F45,https://www.fidal.it/risultati/2020/REG22709/Gara103.htm
REG22709,Vecchissimo,60m,60m Donne F55,https://www.fidal.it/risultati/2020/REG22709/Gara104.htm
REG22709,Vecchissimo,Salto in lungo,Salto in lungo Donne F45,https://www.fidal.it/risultati/2020/REG22709/Gara128.htm
REG22709,Vecchissimo,60m,60m Uomini,https://www.fidal.it/risultati/2020/REG22709/Gara201.htm
REG22709,Vecchissimo,60m,60m Allievi Finale,https://www.fidal.it/risultati/2020/REG22709/Gara202.htm
REG22709,Vecchissimo,60 Hs h100-9.14,60 Hs H 100 Junior Uomini,https://www.fidal.it/risultati/2020/REG22709/Gara220.htm
REG22709,Vecchissimo,60 Hs h91-9.14,60 Hs H 91-9.14 Allievi,https://www.fidal.it/risultati/2020/REG22709/Gara221.htm
REG22709,Vecchissimo,Salto con l’asta,Salto con l'asta Uomini,https://www.fidal.it/risultati/2020/REG22709/Gara227.htm
REG22709,Vecchissimo,Salto in lungo,Salto in lungo Uomini,https://www.fidal.it/risultati/2020/REG22709/Gara228.htm
REG22709,Vecchissimo,Salto triplo,Salto triplo Uomini,https://www.fidal.it/risultati/2020/REG22709/Gara229.htm
REG22709,Vecchissimo,60m,60m Donne,https://www.fidal.it/risultati/2020/REG22709/Gara301.htm
REG22709,Vecchissimo,60m,60m Allieve Finale,https://www.fidal.it/risultati/2020/REG22709/Gara302.htm
REG22709,Vecchissimo,Salto con l’asta,Salto con l'asta Donne,https://www.fidal.it/risultati/2020/REG22709/Gara327.htm
REG22709,Vecchissimo,Salto in lungo,Salto in lungo Donne,https://www.fidal.it/risultati/2020/REG22709/Gara328.htm
REG22709,Vecchissimo,Salto triplo,Salto triplo Donne,https://www.fidal.it/risultati/2020/REG22709/Gara329.htm
REG22709,Vecchissimo,60m,60m Cadetti,https://www.fidal.it/risultati/2020/REG22709/Gara401.htm
REG22709,Vecchissimo,60 Hs h84-8.50,60 Hs H 84-8.50 Cadetti,https://www.fidal.it/risultati/2020/REG22709/Gara420.htm
REG22709,Vecchissimo,Salto in alto,Salto in alto Cadetti,https://www.fidal.it/risultati/2020/REG22709/Gara426.htm
REG22709,Vecchissimo,Salto in lungo,Salto in lungo Cadetti,https://www.fidal.it/risultati/2020/REG22709/Gara428.htm
REG22709,Vecchissimo,60m,60m Cadette,https://www.fidal.it/risultati/2020/REG22709/Gara501.htm
REG22709,Vecchissimo,Salto in lungo,Salto in lungo Cadette,https://www.fidal.it/risultati/2020/REG22709/Gara528.htm
REG22709,Vecchissimo,60m,60m Ragazzi,https://www.fidal.it/risultati/2020/REG22709/Gara601.htm
REG22709,Vecchissimo,60m,60m Ragazze,https://www.fidal.it/risultati/2020/REG22709/Gara701.htm
REG22694,Vecchissimo,60m,60 metri Uomini,https://www.fidal.it/risultati/2020/REG22694/Gara001.htm
REG22694,Vecchissimo,60 Hs h91-9.14,60 Hs H91 Allievi,https://www.fidal.it/risultati/2020/REG22694/Gara018.htm
REG22694,Vecchissimo,60 Hs h100-9.14,60 Hs H100 Juniores M,https://www.fidal.it/risultati/2020/REG22694/Gara019.htm
REG22694,Vecchissimo,60 Hs h106-9.14,60 Hs H106 Uomini,https://www.fidal.it/risultati/2020/REG22694/Gara020.htm
REG22694,Vecchissimo,Salto in alto,Salto in alto Uomini,https://www.fidal.it/risultati/2020/REG22694/Gara026.htm
REG22694,Vecchissimo,Salto con l’asta,Salto con l'asta Uomini,https://www.fidal.it/risultati/2020/REG22694/Gara027.htm
REG22694,Vecchissimo,Salto in lungo,Salto in lungo Uomini,https://www.fidal.it/risultati/2020/REG22694/Gara028.htm
REG22694,Vecchissimo,Salto triplo,Salto triplo Uomini,https://www.fidal.it/risultati/2020/REG22694/Gara029.htm
REG22694,Vecchissimo,60m,60 metri Donne,https://www.fidal.it/risultati/2020/REG22694/Gara101.htm
REG22694,Vecchissimo,60 Hs h84-8.50,60 Hs H84 Donne,https://www.fidal.it/risultati/2020/REG22694/Gara120.htm
REG22694,Vecchissimo,Salto in alto,Salto in alto Donne,https://www.fidal.it/risultati/2020/REG22694/Gara126.htm
REG22694,Vecchissimo,Salto con l’asta,Salto con l'asta Donne,https://www.fidal.it/risultati/2020/REG22694/Gara127.htm
REG22694,Vecchissimo,Salto in lungo,Salto in lungo Donne,https://www.fidal.it/risultati/2020/REG22694/Gara128.htm
REG22694,Vecchissimo,Salto triplo,Salto triplo Donne,https://www.fidal.it/risultati/2020/REG22694/Gara129.htm
REG22694,Vecchissimo,altro,TUTTI I RISULTATI,https://www.fidal.it/risultati/2020/REG22694/Risultat.htm
REG22597,Vecchissimo,60m,60m Uomini,https://www.fidal.it/risultati/2020/REG22597/Gara001.htm
REG22597,Vecchissimo,60 Hs h106-9.14,60 Hs H 106 Uomini,https://www.fidal.it/risultati/2020/REG22597/Gara020.htm
REG22597,Vecchissimo,Salto in lungo,Salto in lungo Uomini,https://www.fidal.it/risultati/2020/REG22597/Gara028.htm
REG22597,Vecchissimo,60m,60m Donne,https://www.fidal.it/risultati/2020/REG22597/Gara101.htm
REG22597,Vecchissimo,60 Hs h84-8.50,60Hs H 84-8.50 Donne,https://www.fidal.it/risultati/2020/REG22597/Gara120.htm
REG22597,Vecchissimo,Salto in lungo,Salto in lungo Donne,https://www.fidal.it/risultati/2020/REG22597/Gara128.htm
REG22597,Vecchissimo,60m,60m Cadetti,https://www.fidal.it/risultati/2020/REG22597/Gara201.htm
REG22597,Vecchissimo,60 Hs h84-8.50,60 Hs H 84-8.50 Cadetti,https://www.fidal.it/risultati/2020/REG22597/Gara220.htm
REG22597,Vecchissimo,Salto con l’asta,Salto con l'asta Cadetti,https://www.fidal.it/risultati/2020/REG22597/Gara227.htm
REG22597,Vecchissimo,Salto triplo,Salto triplo Cadetti,https://www.fidal.it/risultati/2020/REG22597/Gara229.htm
REG22597,Vecchissimo,60m,60m Cadette,https://www.fidal.it/risultati/2020/REG22597/Gara301.htm
REG22597,Vecchissimo,60 Hs h76-8.00,60 Hs H 76-8.00 Cadette,https://www.fidal.it/risultati/2020/REG22597/Gara320.htm
REG22597,Vecchissimo,Salto con l’asta,Salto con l'asta Cadette,https://www.fidal.it/risultati/2020/REG22597/Gara327.htm
REG22597,Vecchissimo,Salto triplo,Salto triplo Cadette,https://www.fidal.it/risultati/2020/REG22597/Gara329.htm
REG22597,Vecchissimo,60m,60m Ragazzi,https://www.fidal.it/risultati/2020/REG22597/Gara401.htm
REG22597,Vecchissimo,60 Hs h60-7.50,60 Hs- 5 hs H 60 Ragazzi,https://www.fidal.it/risultati/2020/REG22597/Gara420.htm
REG22597,Vecchissimo,Salto in alto,Salto in alto Ragazzi,https://www.fidal.it/risultati/2020/REG22597/Gara426.htm
REG22597,Vecchissimo,Salto in lungo,Salto in lungo Ragazzi,https://www.fidal.it/risultati/2020/REG22597/Gara428.htm
REG22597,Vecchissimo,60m,60m Ragazze,https://www.fidal.it/risultati/2020/REG22597/Gara501.htm
REG22597,Vecchissimo,60 Hs h60-7.50,60 Hs- 5 hs H 60 Ragazze,https://www.fidal.it/risultati/2020/REG22597/Gara520.htm
REG22597,Vecchissimo,Salto in alto,Salto in alto Ragazze,https://www.fidal.it/risultati/2020/REG22597/Gara526.htm
REG22597,Vecchissimo,Salto in lungo,Salto in lungo Ragazze,https://www.fidal.it/risultati/2020/REG22597/Gara528.htm
REG22597,Vecchissimo,altro,Risultati 1ª giornata,https://www.fidal.it/risultati/2020/REG22597/Risultat_1a.htm
REG22597,Vecchissimo,altro,1/STA - 25/01/2020,https://www.fidal.it/risultati/2020/REG22597/20200125-1sta.pdf
REG22597,Vecchissimo,altro,Risultati 2ª giornata,https://www.fidal.it/risultati/2020/REG22597/Risultat_2a.htm
REG22597,Vecchissimo,altro,1/STA - 26/01/2020,https://www.fidal.it/risultati/2020/REG22597/20200126-1sta.pdf
REG22597,Vecchissimo,altro,Tutti i risultati,https://www.fidal.it/risultati/2020/REG22597/Risultat.htm
REG22605,Vecchissimo,Salto in alto,Salto in alto/HJ Cadetti,https://www.fidal.it/risultati/2020/REG22605/Gara026.htm
REG22605,Vecchissimo,40m,40 metri Cadetti,https://www.fidal.it/risultati/2020/REG22605/Gara057.htm
REG22605,Vecchissimo,Salto in alto,Salto in alto/HJ Cadette,https://www.fidal.it/risultati/2020/REG22605/Gara126.htm
REG22605,Vecchissimo,40m,40 metri Cadette,https://www.fidal.it/risultati/2020/REG22605/Gara157.htm
REG22605,Vecchissimo,Peso Kg 2.000,Peso/SP Kg 2.000 Ragazzi,https://www.fidal.it/risultati/2020/REG22605/Gara231.htm
REG22605,Vecchissimo,40 Hs h60-7.50,40 ostacoli Ragazzi,https://www.fidal.it/risultati/2020/REG22605/Gara265.htm
REG22605,Vecchissimo,Peso Kg 2.000,Peso/SP Kg 2.000 Ragazze,https://www.fidal.it/risultati/2020/REG22605/Gara331.htm
REG22605,Vecchissimo,40 Hs h60-7.50,40 ostacoli Ragazze,https://www.fidal.it/risultati/2020/REG22605/Gara365.htm
REG22605,Vecchissimo,Peso Kg 2.000,Peso/SP Kg 2.000 Esordienti Maschi 10,https://www.fidal.it/risultati/2020/REG22605/Gara431.htm
REG22605,Vecchissimo,40m,40 ostacoli Esordienti Maschi 10,https://www.fidal.it/risultati/2020/REG22605/Gara465.htm
REG22605,Vecchissimo,Salto in alto,Salto in alto/HJ Esordienti Femmine 10,https://www.fidal.it/risultati/2020/REG22605/Gara526.htm
REG22605,Vecchissimo,40m,40 ostacoli Esordienti Femmine 10,https://www.fidal.it/risultati/2020/REG22605/Gara565.htm
REG22605,Vecchissimo,Salto in alto,Salto in alto/HJ Esordienti Maschi 8,https://www.fidal.it/risultati/2020/REG22605/Gara626.htm
REG22605,Vecchissimo,40m,40 metri Esordienti Maschi 8,https://www.fidal.it/risultati/2020/REG22605/Gara657.htm
REG22605,Vecchissimo,Salto in alto,Salto in alto/HJ Esordienti Femmine 8,https://www.fidal.it/risultati/2020/REG22605/Gara726.htm
REG22605,Vecchissimo,40m,40 metri Esordienti Femmine 8,https://www.fidal.it/risultati/2020/REG22605/Gara757.htm
REG22605,Vecchissimo,40m,40 metri Esordienti Maschi 5,https://www.fidal.it/risultati/2020/REG22605/Gara857.htm
REG22605,Vecchissimo,40m,40 metri Esordienti Femmine 5,https://www.fidal.it/risultati/2020/REG22605/Gara858.htm
REG22605,Vecchissimo,altro,Risultati completi,https://www.fidal.it/risultati/2020/REG22605/risultat.htm
REG22605,Vecchissimo,altro,Modello 1sta,https://www.fidal.it/risultati/2020/REG22605/1sta.pdf
REG22550,Vecchissimo,Salto triplo,Salto triplo/TJ Juniores Donne,https://www.fidal.it/risultati/2020/REG22550/Gara029.htm
REG22550,Vecchissimo,Salto triplo,Salto triplo Promesse Donne,https://www.fidal.it/risultati/2020/REG22550/Gara030.htm
REG22550,Vecchissimo,Salto triplo,Salto triplo A/S Donne,https://www.fidal.it/risultati/2020/REG22550/Gara031.htm
REG22550,Vecchissimo,Salto triplo,Salto triplo Juniores Uomini,https://www.fidal.it/risultati/2020/REG22550/Gara129.htm
REG22550,Vecchissimo,Salto triplo,Salto triplo Promesse Uomini,https://www.fidal.it/risultati/2020/REG22550/Gara130.htm
REG22550,Vecchissimo,Salto triplo,Salto triplo A/S Uomini,https://www.fidal.it/risultati/2020/REG22550/Gara131.htm
REG22550,Vecchissimo,altro,Riepilogo risultati,https://www.fidal.it/risultati/2020/REG22550/Gara502.htm
REG22935,Vecchissimo,30m,30m piani Ragazzi,https://www.fidal.it/risultati/2020/REG22935/Gara001.htm
REG22935,Vecchissimo,Peso Kg 2.000,Peso Kg 2.000 Ragazzi,https://www.fidal.it/risultati/2020/REG22935/Gara002.htm
REG22935,Vecchissimo,30m,30m piani Ragazze,https://www.fidal.it/risultati/2020/REG22935/Gara003.htm
REG22935,Vecchissimo,Salto in alto,Salto in alto Ragazze,https://www.fidal.it/risultati/2020/REG22935/Gara004.htm
REG22935,Vecchissimo,Biathlon RM,BIATHLON Ragazzi,https://www.fidal.it/risultati/2020/REG22935/Gara941.htm
REG22935,Vecchissimo,Biathlon RF,BIATHLON Ragazze,https://www.fidal.it/risultati/2020/REG22935/Gara942.htm
REG22935,Vecchissimo,altro,Tutti i RIsultati,https://www.fidal.it/risultati/2020/REG22935/Risultat.htm
REG22893,Vecchissimo,60m,60 piani Donne,https://www.fidal.it/risultati/2020/REG22893/Gara101.htm
REG22893,Vecchissimo,60m,60 piani Uomini,https://www.fidal.it/risultati/2020/REG22893/Gara201.htm
REG22893,Vecchissimo,60m,60 piani Cadette,https://www.fidal.it/risultati/2020/REG22893/Gara301.htm
REG22893,Vecchissimo,60m,60 piani Cadetti,https://www.fidal.it/risultati/2020/REG22893/Gara401.htm
REG22893,Vecchissimo,altro,Statistica Partecipanti,https://www.fidal.it/risultati/2020/REG22893/20200201-StatP.pdf
REG22457,Vecchissimo,60m,60 piani Uomini,https://www.fidal.it/risultati/2020/REG22457/Gara001.htm
REG22457,Vecchissimo,60 Hs h106-9.14,60 Hs H 106 Uomini,https://www.fidal.it/risultati/2020/REG22457/Gara020.htm
REG22457,Vecchissimo,Salto in alto,Salto in alto/HJ Uomini,https://www.fidal.it/risultati/2020/REG22457/Gara026.htm
REG22457,Vecchissimo,Salto con l’asta,Salto con l'asta/PV Uomini,https://www.fidal.it/risultati/2020/REG22457/Gara027.htm
REG22457,Vecchissimo,Salto in lungo,Salto in lungo/LJ Uomini,https://www.fidal.it/risultati/2020/REG22457/Gara028.htm
REG22457,Vecchissimo,Salto triplo,Salto triplo/TJ Uomini,https://www.fidal.it/risultati/2020/REG22457/Gara029.htm
REG22457,Vecchissimo,60m,60 piani Donne,https://www.fidal.it/risultati/2020/REG22457/Gara101.htm
REG22457,Vecchissimo,60 Hs h84-8.50,60 Hs H 84-8.50 Donne,https://www.fidal.it/risultati/2020/REG22457/Gara120.htm
REG22457,Vecchissimo,Salto in alto,Salto in alto/HJ Donne,https://www.fidal.it/risultati/2020/REG22457/Gara126.htm
REG22457,Vecchissimo,Salto con l’asta,Salto con l'asta/PV Donne,https://www.fidal.it/risultati/2020/REG22457/Gara127.htm
REG22457,Vecchissimo,Salto in lungo,Salto in lungo/LJ Donne,https://www.fidal.it/risultati/2020/REG22457/Gara128.htm
REG22457,Vecchissimo,Salto triplo,Salto triplo/TJ Donne,https://www.fidal.it/risultati/2020/REG22457/Gara129.htm
REG22457,Vecchissimo,altro,1/STA-01/02/2020,https://www.fidal.it/risultati/2020/REG22457/1-STA-01022020.pdf
REG22457,Vecchissimo,altro,RISULTATI 1ª GIORNATA,https://www.fidal.it/risultati/2020/REG22457/Risultat1.htm
REG22457,Vecchissimo,altro,RISULTATI COMPLESSIVI,https://www.fidal.it/risultati/2020/REG22457/Risultat.htm
REG22457,Vecchissimo,altro,1/STA-02/02/2020,https://www.fidal.it/risultati/2020/REG22457/1-STA-02022020.pdf
REG22710,Vecchissimo,60m,60m Uomini,https://www.fidal.it/risultati/2020/REG22710/Gara001.htm
REG22710,Vecchissimo,60 Hs h106-9.14,60 Hs H 106 Uomini,https://www.fidal.it/risultati/2020/REG22710/Gara020.htm
REG22710,Vecchissimo,Salto in alto,Salto in alto Uomini,https://www.fidal.it/risultati/2020/REG22710/Gara026.htm
REG22710,Vecchissimo,Salto con l’asta,Salto con l'asta Uomini,https://www.fidal.it/risultati/2020/REG22710/Gara027.htm
REG22710,Vecchissimo,Salto in lungo,Salto in lungo Uomini,https://www.fidal.it/risultati/2020/REG22710/Gara028.htm
REG22710,Vecchissimo,Salto triplo,Salto triplo Uomini,https://www.fidal.it/risultati/2020/REG22710/Gara029.htm
REG22710,Vecchissimo,60m,60m Donne,https://www.fidal.it/risultati/2020/REG22710/Gara101.htm
REG22710,Vecchissimo,60 Hs h84-8.50,60 Hs H 84-8.50 Donne,https://www.fidal.it/risultati/2020/REG22710/Gara120.htm
REG22710,Vecchissimo,Salto in lungo,Salto in lungo Donne,https://www.fidal.it/risultati/2020/REG22710/Gara128.htm
REG22710,Vecchissimo,Salto triplo,Salto triplo Donne,https://www.fidal.it/risultati/2020/REG22710/Gara129.htm
REG22710,Vecchissimo,60m,60m Cadetti,https://www.fidal.it/risultati/2020/REG22710/Gara201.htm
REG22710,Vecchissimo,Salto in alto,Salto in alto Cadetti,https://www.fidal.it/risultati/2020/REG22710/Gara226.htm
REG22710,Vecchissimo,Salto in lungo,Salto in lungo Cadetti,https://www.fidal.it/risultati/2020/REG22710/Gara228.htm
REG22710,Vecchissimo,60m,60m Cadette,https://www.fidal.it/risultati/2020/REG22710/Gara301.htm
REG22710,Vecchissimo,Salto in alto,Salto in alto Cadette,https://www.fidal.it/risultati/2020/REG22710/Gara326.htm
REG22710,Vecchissimo,Salto in lungo,Salto in lungo Cadette,https://www.fidal.it/risultati/2020/REG22710/Gara328.htm
REG22710,Vecchissimo,60m,60m Ragazzi,https://www.fidal.it/risultati/2020/REG22710/Gara401.htm
REG22710,Vecchissimo,60m,60m Ragazze,https://www.fidal.it/risultati/2020/REG22710/Gara501.htm
REG22710,Vecchissimo,altro,Risultati Completi,https://www.fidal.it/risultati/2020/REG22710/Risultat.htm
REG22549,Vecchissimo,60m,60 piani DONNE,https://www.fidal.it/risultati/2020/REG22549/Gara001.htm
REG22549,Vecchissimo,60 Hs h84-8.50,60 Hs H 84-8.50 DONNE,https://www.fidal.it/risultati/2020/REG22549/Gara020.htm
REG22549,Vecchissimo,Salto in alto,Salto in alto/HJ DONNE,https://www.fidal.it/risultati/2020/REG22549/Gara026.htm
REG22549,Vecchissimo,Salto con l’asta,Salto con l'asta/PV DONNE,https://www.fidal.it/risultati/2020/REG22549/Gara027.htm
REG22549,Vecchissimo,60m,60 piani UOMINI,https://www.fidal.it/risultati/2020/REG22549/Gara101.htm
REG22549,Vecchissimo,60 Hs h106-9.14,60 Hs H 106 Uomini,https://www.fidal.it/risultati/2020/REG22549/Gara120.htm
REG22549,Vecchissimo,60 Hs h100-9.14,60 Hs H 100 AM/JM,https://www.fidal.it/risultati/2020/REG22549/Gara121.htm
REG22549,Vecchissimo,Salto in alto,Salto in alto/HJ UOMINI,https://www.fidal.it/risultati/2020/REG22549/Gara126.htm
REG22549,Vecchissimo,Salto con l’asta,Salto con l'asta/PV UOMINI,https://www.fidal.it/risultati/2020/REG22549/Gara127.htm
REG22549,Vecchissimo,60m,FINALE 60 PIANI ASSOLUTA M,https://www.fidal.it/risultati/2020/REG22549/Gara300.htm
REG22549,Vecchissimo,60m,FINALE 60 PIANI PROMESSE U,https://www.fidal.it/risultati/2020/REG22549/Gara400.htm
REG22549,Vecchissimo,60m,FINALE 60 PIANI JUNIOR M,https://www.fidal.it/risultati/2020/REG22549/Gara700.htm
REG22549,Vecchissimo,60 Hs h106-9.14,60 Hs H 106 FINALE SENIOR,https://www.fidal.it/risultati/2020/REG22549/Gara800.htm
REG22549,Vecchissimo,60 Hs h84-8.50,FINALE JUNIOR F 60 OSTACOLI,https://www.fidal.it/risultati/2020/REG22549/Gara900.htm
REG22549,Vecchissimo,60 Hs h84-8.50,FINALE 60 OSTACOLI PROMESSE F,https://www.fidal.it/risultati/2020/REG22549/Gara901.htm
REG22549,Vecchissimo,60 Hs h84-8.50,FINALE ASSOLUTA 60 H F,https://www.fidal.it/risultati/2020/REG22549/Gara902.htm
REG22549,Vecchissimo,60 Hs h100-9.14,FINALE 60 HS JUNIOR M,https://www.fidal.it/risultati/2020/REG22549/Gara907.htm
