Prestazione,Atleta,Cat.,Anno,Società,Disciplina,Gara
7.06,FERRANTE Dennis,JM,2005.0,MI077 CUS PRO PATRIA MILANO,60m,https://www.fidal.it/risultati/2024/REG33660/Risultati/Gara001.html
7.07,ALBERTIN Jacopo,PM,2003.0,PD140 ASSINDUSTRIA SPORT,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara201.html
7.07,IORIO Antonio,SM,2001.0,TR024 ASS.ATL.LIBERTAS ORVIETO,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara001.html
7.07,MORSELETTO Federico,PM,2003.0,RI223 ATL.STUD. RIETI ANDREA MILARDI,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.07,RAGUSA Marco,PM,2004.0,PA001 A.S.D. C.U.S. PALERMO,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara001.html
7.07,ANTONACI Alessio,JM,2006.0,BA006 USD ELITE GIOVANI ATLETI,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara001.html
7.07,ANYANWU Vittorio Chinwe,SM,2001.0,GE003 S.S. TRIONFO LIGURE,60m,https://www.fidal.it/risultati/2024/REG34208/Gara101.htm
7.07,SESSA Alberto,SM,2001.0,RI223 ATL.STUD. RIETI ANDREA MILARDI,60m,https://www.fidal.it/risultati/2024/REG33803/Risultati/Gara404.html
7.07,TROTTO Alessandro,JM,2006.0,BO007 ASD VIRTUS SEZ. ATL. EMILSIDER,60m,https://www.fidal.it/risultati/2024/REG33593/Gara001.htm
7.08,FERRARI Elia,AM,2007.0,VA123 CUS INSUBRIA VARESE COMO,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara204.html
7.08,TIRONI Andrea,AM,2008.0,BG737 POLISPORTIVA IMIBERG,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara204.html
7.08,FURINI Massimiliano,SM,2001.0,PD140 ASSINDUSTRIA SPORT,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara201.html
7.08,TREVISANI Giorgio,SM,1996.0,RI223 ATL.STUD. RIETI ANDREA MILARDI,60m,https://www.fidal.it/risultati/2024/REG33803/Risultati/Gara404.html
7.08,VENTURA Sergio,JM,2006.0,BO506 A.S.D. PONTEVECCHIO BOLOGNA,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara201.html
7.08,NORBIATO Giovanni,SM,1999.0,VI626 ATL.VICENTINA,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara201.html
7.08,ROMANO Emanuele,AM,2007.0,RM367 A.S.D. P. ASTRA ATLETICA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.08,VALETTI Davide,SM,2001.0,BG003 ATL. BERGAMO 1959 ORIOCENTER,60m,https://www.fidal.it/risultati/2024/REG33593/Gara001.htm
7.09,ROSSI Leonardo,PM,2002.0,VE471 ASD ATLETICA BIOTEKNA,60m,https://www.fidal.it/risultati/2024/REG33596/Gara401.htm
7.09,BIANCHINI Giacomo,SM,1999.0,LI036 ATLETICA LIVORNO,60m,https://www.fidal.it/risultati/2024/REG34208/Gara101.htm
7.09,D'ORONZO Alessandro,PM,2002.0,MI719 POL. CIRCOLO GIOVANILE BRESSO,60m,https://www.fidal.it/risultati/2024/REG33673/Risultati/Gara203.html
7.09,MIOLA Matteo,JM,2006.0,PD143 C.U.S. PADOVA,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara201.html
7.1,MASCHERPA Cristian,JM,2006.0,MI009 ATLETICA CODOGNO ASD,60m,https://www.fidal.it/risultati/2024/REG33673/Risultati/Gara203.html
7.1,KITESO Kasuku giuseppe,SM,2000.0,BO007 ASD VIRTUS SEZ. ATL. EMILSIDER,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara001.html
7.1,CERRATO Andrea,SM,1999.0,CN001 A.S.D. ATL. FOSSANO '75,60m,https://www.fidal.it/risultati/2024/REG33668/Risultati/Gara201.html
7.1,MOSER Stefano,PM,2004.0,TN500 ATLETICA VALLE DI CEMBRA,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara205.html
7.1,VIRGILI Alexandro,JM,2006.0,FM003 SPORT ATL. FERMO,60m,https://www.fidal.it/risultati/2024/REG33660/Risultati/Gara001.html
7.1,JALLOW Mamadou,JM,2006.0,NA982 ATLETICA LEGGERA PORTICI,60m,https://www.fidal.it/risultati/2024/REG33668/Risultati/Gara001.html
7.1,POL Vittorio,PM,2004.0,PN039 ATL BRUGNERA PN FRIULINTAGLI,60m,https://www.fidal.it/risultati/2024/REG33871/Risultati/Gara401.html
7.1,BALZANO Francesco,SM,2001.0,SA128 A.S.D. ATL. AGROPOLI,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara001.html
7.11,FREGNI Egidio Maria,JM,2005.0,MO066 POL. UNIONE 90,60m,https://www.fidal.it/risultati/2024/REG33596/Gara201.htm
7.11,APREA Marcello,SM,1998.0,RE105 G.S.SELF ATL. MONTANARI GRUZZA,60m,https://www.fidal.it/risultati/2024/REG33593/Gara001.htm
7.11,FANTINI Matteo,SM,2001.0,MO052 A.S. LA FRATELLANZA 1874,60m,https://www.fidal.it/risultati/2024/REG33593/Gara001.htm
7.11,ANZIVINO Riccardo Samue,PM,2002.0,VE471 ASD ATLETICA BIOTEKNA,60m,https://www.fidal.it/risultati/2024/REG33596/Gara401.htm
7.11,GRECO Daniele,SM35,1989.0,BA091 ADEN EXPRIVIA DAI OPTICAL MOLF,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara001.html
7.11,CHIARVESIO Andrea,SM,2001.0,UD030 ATLETICA MALIGNANI LIBERTAS UD,60m,https://www.fidal.it/risultati/2024/REG33873/Risultati/Gara401.html
7.11,COFONE Massimiliano,AM,2007.0,TN109 U.S. QUERCIA DAO CONAD,60m,https://www.fidal.it/risultati/2024/REG33660/Risultati/Gara001.html
7.11,RICCI Riccardo,PM,2002.0,RM363 SSD NISSOLINO SPORT SRL ASU,60m,https://www.fidal.it/risultati/2024/REG33803/Risultati/Gara404.html
7.11,FIORELLO Tommaso,PM,2004.0,MI098 POL. BESANESE,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara203.html
7.11,GARBO Davis,PM,2004.0,PD131 G.S. FIAMME ORO PADOVA,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara201.html
7.11,DE GUIDI Enrico,PM,2003.0,MI080 ATL. RICCARDI MILANO 1946,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara205.html
7.11,BOLZONELLO Marco,PM,2002.0,PD140 ASSINDUSTRIA SPORT,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara201.html
7.12,PRATALI Leonardo,AM,2008.0,RI223 ATL.STUD. RIETI ANDREA MILARDI,60m,https://www.fidal.it/risultati/2024/REG33803/Risultati/Gara103.html
7.12,ANDREIS DE GREGORIO Ascanio,PM,2004.0,TO002 SISPORT SSD,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara205.html
7.12,COREN Simone,PM,2003.0,UD030 ATLETICA MALIGNANI LIBERTAS UD,60m,https://www.fidal.it/risultati/2024/REG33871/Risultati/Gara401.html
7.12,BENENTE Mattia,PM,2004.0,TO076 POLISPORT. NOVATLETICA CHIERI,60m,https://www.fidal.it/risultati/2024/REG33858/Risultati/Gara101.html
7.12,TENTONI Giovanni,AM,2007.0,FC049 ATL. ENDAS CESENA,60m,https://www.fidal.it/risultati/2024/REG33660/Risultati/Gara001.html
7.12,MAGGIORE Omar,JM,2005.0,BR147 FOLGORE BRINDISI,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.12,PAGANELLI Filippo,PM,2003.0,RA094 ATLETICA 85 FAENZA,60m,https://www.fidal.it/risultati/2024/REG33596/Gara401.htm
7.12,ULLIO Alessio,JM,2006.0,CA001 C.U.S. CAGLIARI,60m,https://www.fidal.it/risultati/2024/REG33752/Gara003.htm
7.12,LASKO Stiven,JM,2005.0,PI081 ATLETICA CASCINA,60m,https://www.fidal.it/risultati/2024/REG34208/Gara101.htm
7.12,ABRAHAM Gideon ashriel,SM,1996.0,RM046 ASD ACSI ATLETICA CAMPIDOGLIO,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.13,MONTANUCCI Alessandro,SM,1997.0,TR024 ASS.ATL.LIBERTAS ORVIETO,60m,https://www.fidal.it/risultati/2024/REG33660/Risultati/Gara001.html
7.13,VALOROSI Riccardo,JM,2005.0,RI223 ATL.STUD. RIETI ANDREA MILARDI,60m,https://www.fidal.it/risultati/2024/REG33803/Risultati/Gara404.html
7.13,SOLDANI Paolo,JM,2005.0,BG003 ATL. BERGAMO 1959 ORIOCENTER,60m,https://www.fidal.it/risultati/2024/REG33673/Risultati/Gara203.html
7.13,CATALANO Giacomo,PM,2004.0,RM046 ASD ACSI ATLETICA CAMPIDOGLIO,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.13,UCHEM Chris favour,AM,2008.0,PN002 LIB SANVITESE A.L. O. DURIGON,60m,https://www.fidal.it/risultati/2024/REG33871/Risultati/Gara001.html
7.13,DOMENIS Leo oumar,AM,2007.0,TS044 TRIESTE ATLETICA,60m,https://www.fidal.it/risultati/2024/REG33871/Risultati/Gara001.html
7.13,IYEKORETIN Osazee Godst,JM,2006.0,RA095 ATLETICA RAVENNA,60m,https://www.fidal.it/risultati/2024/REG33596/Gara201.htm
7.13,GIULIANI Antonello,PM,2004.0,BA007 CUS BARI,60m,https://www.fidal.it/risultati/2024/REG33668/Risultati/Gara001.html
7.13,BENUZZI Enrico,PM,2002.0,BO506 A.S.D. PONTEVECCHIO BOLOGNA,60m,https://www.fidal.it/risultati/2024/REG33593/Gara001.htm
7.13,IACOBINI Matteo,SM,2001.0,RM232 ASD ROMATLETICA,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara001.html
7.13,ARCILASCO Flavio guido,PM,2004.0,TO226 SAFATLETICA PIEMONTE ASD,60m,https://www.fidal.it/risultati/2024/REG33858/Risultati/Gara101.html
7.13,FORNACA Dario Matteo,SM,2000.0,GE002 A.S.D. C.U.S. GENOVA,60m,https://www.fidal.it/risultati/2024/REG34208/Gara101.htm
7.13,BERTOLDO Luca,JM,2005.0,TO015 ATLETICA CANAVESANA,60m,https://www.fidal.it/risultati/2024/REG33860/Risultati/Gara108.html
7.13,BARANYI BERGE Herman sa,PM,2003.0,TO001 BATTAGLIO C.U.S. TORINO ATL,60m,https://www.fidal.it/risultati/2024/REG33858/Risultati/Gara101.html
7.13,CORDONI Francesco,SM,2001.0,LU100 A.S. ATLETICA VIRTUS LUCCA,60m,https://www.fidal.it/risultati/2024/REG33593/Gara001.htm
7.13,CORVATTA Nikolas,SM,2001.0,MC007 GROTTINI TEAM RECANATI ASD,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara001.html
7.14,TURCHI Luigi,AM,2007.0,RM365 CSAIN VELOCEMENTE ACADEMY,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.14,STAGNO Giovanni,AM,2007.0,RE107 ATLETICA GUASTALLA REGGIOLO,60m,https://www.fidal.it/risultati/2024/REG33596/Gara001.htm
7.14,GARGANI Giulio Adou,PM,2004.0,FI009 PROSPORT ATL. FIRENZE,60m,https://www.fidal.it/risultati/2024/REG34208/Gara101.htm
7.14,FERUGLIO Simone,AM,2008.0,UD030 ATLETICA MALIGNANI LIBERTAS UD,60m,https://www.fidal.it/risultati/2024/REG33873/Risultati/Gara401.html
7.14,FURLANI Luca(FC),SM,2000.0,VE471 ASD ATLETICA BIOTEKNA,60m,https://www.fidal.it/risultati/2024/REG33803/Risultati/Gara404.html
7.14,TAGLIAFERRI Valerio,AM,2008.0,SM278 OLIMPUS SAN MARINO ATLETICA,60m,https://www.fidal.it/risultati/2024/REG33660/Risultati/Gara001.html
7.14,GRASSI Federico,PM,2002.0,BG795 BERGAMO STARS ATLETICA,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara205.html
7.14,NTI Kelvin sarpong,PM,2003.0,TR040 #ILOVERUN ATHLETIC TERNI,60m,https://www.fidal.it/risultati/2024/REG33668/Risultati/Gara001.html
7.14,BALSAMO Michele,PM,2002.0,VA918 VARESE ATLETICA A.S.D.,60m,https://www.fidal.it/risultati/2024/REG33674/Risultati/Gara203.html
7.15,NEBULONI Stefano,JM,2005.0,CO023 ATL. ROVELLASCA,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara205.html
7.15,BAUDO Marco,PM,2004.0,RM071 A.S.D. KRONOS ROMA,60m,https://www.fidal.it/risultati/2024/REG33668/Risultati/Gara001.html
7.15,CAPRIATI Gianmarco,SM,2001.0,BA007 CUS BARI,60m,https://www.fidal.it/risultati/2024/REG33660/Risultati/Gara001.html
7.15,PIBIRI Tommaso,PM,2002.0,TO001 BATTAGLIO C.U.S. TORINO ATL,60m,https://www.fidal.it/risultati/2024/REG33859/Risultati/Gara101.html
7.15,DAL MONTE Andrea,AM,2008.0,VI626 ATL.VICENTINA,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara201.html
7.15,MARTINO Davide,PM,2002.0,MT023 POL. ROCCO SCOTELLARO MT,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara001.html
7.15,AUGUSTE Mattia samuele,AM,2007.0,CO023 ATL. ROVELLASCA,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara204.html
7.15,DEIANA Daniele,JM,2006.0,SS043 G.S. ATL OLBIA,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara205.html
7.15,MORINI Marco,SM,2001.0,FI002 ATLETICA FIRENZE MARATHON S.S.,60m,https://www.fidal.it/risultati/2024/REG34208/Gara101.htm
7.15,VANDELLI Massimiliano,JM,2005.0,MO403 DELTA ATL. SASSUOLO,60m,https://www.fidal.it/risultati/2024/REG33596/Gara201.htm
7.15,CAPPELLETTI Giacomo,AM,2008.0,VA990 MALPENSA ATLETICA,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara204.html
7.15,PIGOZZI Alberto,SM,1995.0,TR024 ASS.ATL.LIBERTAS ORVIETO,60m,https://www.fidal.it/risultati/2024/REG33668/Risultati/Gara001.html
7.16,PELANDA Gianmario,PM,2004.0,MI719 POL. CIRCOLO GIOVANILE BRESSO,60m,https://www.fidal.it/risultati/2024/REG33674/Risultati/Gara203.html
7.16,MELCHIOR Alex,JM,2006.0,UD030 ATLETICA MALIGNANI LIBERTAS UD,60m,https://www.fidal.it/risultati/2024/REG33871/Risultati/Gara201.html
7.16,FRATELLO Francesco,PM,2002.0,RI223 ATL.STUD. RIETI ANDREA MILARDI,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara001.html
7.16,VIGLIOTTI Mario,SM,1999.0,RM161 ATL. ROMA ACQUACETOSA,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.16,FUMAGALLI Riccardo,AM,2007.0,MI095 DAINI CARATE BRIANZA,60m,https://www.fidal.it/risultati/2024/REG33673/Risultati/Gara203.html
7.16,CAMPONESCHI Marco,SM,2001.0,RM105 ATL. COLOSSEO 2000,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.16,PILOTTI Pascal,AM,2008.0,TE138 ASD ATLETICA GRAN SASSO TERAMO,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara001.html
7.16,GAROFOLI Federico,PM,2003.0,LI036 ATLETICA LIVORNO,60m,https://www.fidal.it/risultati/2024/REG34208/Gara101.htm
7.16,FACCHIELLI Claudio,SM,1995.0,FI002 ATLETICA FIRENZE MARATHON S.S.,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara001.html
7.16,SHEPETJA Keyzy,PM,2003.0,SM278 OLIMPUS SAN MARINO ATLETICA,60m,https://www.fidal.it/risultati/2024/REG33660/Risultati/Gara001.html
7.16,DESSALVI Diego,SM,1998.0,CA036 POL LIBERTAS CAMPIDANO,60m,https://www.fidal.it/risultati/2024/REG33752/Gara001.htm
7.16,FERRARI Simone,JM,2005.0,BO014 ATL. IMOLA SACMI AVIS,60m,https://www.fidal.it/risultati/2024/REG33596/Gara201.htm
7.16,TECCE Lorenzo,JM,2005.0,BN800 LIBERTAS AMATORI ATLETICA LEGG,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara201.html
7.16,OMOROWA Presley Eghosae,JM,2006.0,BG045 ATL. PIANURA BERGAMASCA,60m,https://www.fidal.it/risultati/2024/REG33596/Gara201.htm
7.16,SPINIELLO Marco,PM,2004.0,MI089 PRO SESTO ATL. CERNUSCO,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara205.html
7.17,ABDELGAWWAD Ahmed moham,SM,2000.0,PV110 ATL. CENTO TORRI PAVIA,60m,https://www.fidal.it/risultati/2024/REG33680/Risultati/Gara204.html
7.17,NUNZIATA Gabriele,JM,2006.0,RM057 FIAMME GIALLE G. SIMONI,60m,https://www.fidal.it/risultati/2024/REG33668/Risultati/Gara001.html
7.17,SCOLA Tommaso,JM,2006.0,IM029 ASD MAURINA OLIO CARLI,60m,https://www.fidal.it/risultati/2024/REG33596/Gara201.htm
7.17,ZHU Angelo,AM,2007.0,TS044 TRIESTE ATLETICA,60m,https://www.fidal.it/risultati/2024/REG33873/Risultati/Gara401.html
7.17,PALADINI Federico,AM,2007.0,BA006 USD ELITE GIOVANI ATLETI,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara001.html
7.17,BORDIGNON Massimiliano,SM,2001.0,TV398 A.S.D. TEAM TREVISO,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara201.html
7.17,CHIAPPETTI Matteo,JM,2006.0,MI077 CUS PRO PATRIA MILANO,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara201.html
7.17,AIELLO Simone,JM,2005.0,TO226 SAFATLETICA PIEMONTE ASD,60m,https://www.fidal.it/risultati/2024/REG33858/Risultati/Gara101.html
7.17,LANCIOTTI Lorenzo,JM,2005.0,FM050 TEAM ATLETICA MARCHE,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara001.html
7.17,SERRA Nicola,JM,2006.0,LI038 CENTRO ATLETICA PIOMBINO,60m,https://www.fidal.it/risultati/2024/REG34208/Gara101.htm
7.17,SANGIORGI Alessio,JM,2006.0,CO744 A.G. COMENSE S.S.D. A R.L.,60m,https://www.fidal.it/risultati/2024/REG33680/Risultati/Gara203.html
7.17,FEDELI Mattia alessandr,JM,2005.0,MI089 PRO SESTO ATL. CERNUSCO,60m,https://www.fidal.it/risultati/2024/REG33673/Risultati/Gara203.html
7.18,GANGEMI Antonio,JM,2005.0,ME112 ASD DUILIA BARCELLONA P.G.,60m,https://www.fidal.it/risultati/2024/REG33668/Risultati/Gara001.html
7.18,BADJI Bokar,SM35,1988.0,MO052 A.S. LA FRATELLANZA 1874,60m,https://www.fidal.it/risultati/2024/REG33593/Gara001.htm
7.18,CASTAGNOTTO Mattia,PM,2003.0,CN008 A.S.D. ATLETICA ALBA,60m,https://www.fidal.it/risultati/2024/REG33674/Risultati/Gara203.html
7.18,PASTORINO Mattia,SM,1997.0,TO016 ASDP ATLETICA PINEROLO,60m,https://www.fidal.it/risultati/2024/REG33858/Risultati/Gara101.html
7.18,GIACALONE Nicolo',SM,1997.0,VE471 ASD ATLETICA BIOTEKNA,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.18,GANDOLA Christopher,SM35,1989.0,TR024 ASS.ATL.LIBERTAS ORVIETO,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara001.html
7.18,CANGEMI Salvatore,AM,2007.0,SR128 A.S. DIL. MILONE,60m,https://www.fidal.it/risultati/2024/REG33593/Gara001.htm
7.18,CARNETO Andrea,JM,2005.0,BG795 BERGAMO STARS ATLETICA,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara205.html
7.18,GOUEM Adam,JM,2006.0,FC038 EDERA ATL. FORLI,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.18,GIOVINAZZO Giacomo,JM,2006.0,LI035 ATL.LIBERTAS UNICUSANO LIVORNO,60m,https://www.fidal.it/risultati/2024/REG34208/Gara101.htm
7.18,FABBIAN Gabriele,AM,2007.0,VI686 ATLETICA PEDEMONTANA VENETA,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara201.html
7.18,PEDERZOLI Lorenzo,SM,2000.0,BO014 ATL. IMOLA SACMI AVIS,60m,https://www.fidal.it/risultati/2024/REG33660/Risultati/Gara001.html
7.18,CETRINI Mario efren,PM,2004.0,PG109 ATLETICA PERUGIA TEAM SSD A RL,60m,https://www.fidal.it/risultati/2024/REG33660/Risultati/Gara001.html
7.18,RIPA Alessandro,AM,2007.0,RN471 ATLETICA SANTAMONICA MISANO,60m,https://www.fidal.it/risultati/2024/REG33660/Risultati/Gara001.html
7.18,TENORIO ANGULO Jordan e,AM,2007.0,VA990 MALPENSA ATLETICA,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara204.html
7.18,ATCHORI ESSOH Alexi,SM,1993.0,VE471 ASD ATLETICA BIOTEKNA,60m,https://www.fidal.it/risultati/2024/REG33593/Gara001.htm
7.18,ESTATE Fabio,PM,2004.0,LT220 RUNFOREVER APRILIA,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.18,LEBAN Enej,SM,1996.0,SLO01 AK GORICA,60m,https://www.fidal.it/risultati/2024/REG33868/Risultati/Gara001.html
7.19,PASTORELLI Simone,PM,2004.0,CH172 POLISPORTIVA TETHYS CHIETI,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.19,RUSSO Stefano,JM,2005.0,PA001 A.S.D. C.U.S. PALERMO,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara001.html
7.19,PARIETTI Simone,PM,2002.0,BG045 ATL. PIANURA BERGAMASCA,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara205.html
7.19,CIOCCOLONI Claudio,SM,1996.0,RM555 A.S.D. ATLETICA FUTURA ROMA,60m,https://www.fidal.it/risultati/2024/REG33668/Risultati/Gara001.html
7.19,PAPETTI Alessandro,SM,1997.0,BS318 ATL. CHIARI 1964 LIB.,60m,https://www.fidal.it/risultati/2024/REG33873/Risultati/Gara401.html
7.19,FALLANI Leonardo,PM,2003.0,PO149 ASD ATLETICA PRATO,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.19,SIRIBOE Cresford Otuo j,SM,2001.0,BS318 ATL. CHIARI 1964 LIB.,60m,https://www.fidal.it/risultati/2024/REG33593/Gara001.htm
7.19,DI MARCO Francesco,JM,2005.0,PA001 A.S.D. C.U.S. PALERMO,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara001.html
7.19,BUSETTO Riccardo,SM,1998.0,RE105 G.S.SELF ATL. MONTANARI GRUZZA,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.19,FOCARDI Davide,JM,2005.0,PG109 ATLETICA PERUGIA TEAM SSD A RL,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara001.html
7.19,CRISCIONE Andrea,JM,2005.0,TN103 ATLETICA CLARINA TRENTINO,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara201.html
7.19,CONGIONTI Gabriele,AM,2007.0,RM362 A.S.D. ATLETICA TOR TRE TESTE,60m,https://www.fidal.it/risultati/2024/REG33803/Risultati/Gara103.html
7.19,GEROSA Niccolo',PM,2002.0,CO023 ATL. ROVELLASCA,60m,https://www.fidal.it/risultati/2024/REG33673/Risultati/Gara203.html
7.19,CARIOLA Francesco,JM,2006.0,UD030 ATLETICA MALIGNANI LIBERTAS UD,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara201.html
7.19,MASONI Filippo,SM,2001.0,RM068 TIRRENO ATLETICA CIVITAVECCHIA,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.2,DI TULLIO Niccolo',AM,2007.0,LT260 ASD NISSOLINO INTESATLETICA,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara001.html
7.2,COCEANCIGH Luca,SM,1993.0,UD030 ATLETICA MALIGNANI LIBERTAS UD,60m,https://www.fidal.it/risultati/2024/REG33873/Risultati/Gara401.html
7.2,DI GIORGIO Alessio,AM,2008.0,RM057 FIAMME GIALLE G. SIMONI,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.2,BELLOMI Lorenzo,JM,2005.0,VA918 VARESE ATLETICA A.S.D.,60m,https://www.fidal.it/risultati/2024/REG33674/Risultati/Gara203.html
7.2,TESTA Lorenzo,AM,2007.0,CO744 A.G. COMENSE S.S.D. A R.L.,60m,https://www.fidal.it/risultati/2024/REG33674/Risultati/Gara203.html
7.2,SALVADORI Zeno,JM,2005.0,PT115 PISTOIATLETICA 1983,60m,https://www.fidal.it/risultati/2024/REG34208/Gara101.htm
7.2,GHIDETTI Francesco,PM,2002.0,AN010 S.E.F. STAMURA ANCONA A.S.D.,60m,https://www.fidal.it/risultati/2024/REG33668/Risultati/Gara001.html
7.2,MARTORELLA Matteo,PM,2002.0,VA121 PRO PATRIA A.R.C. BUSTO A.,60m,https://www.fidal.it/risultati/2024/REG33673/Risultati/Gara203.html
7.2,PELLE Ennis,AM,2007.0,IM029 ASD MAURINA OLIO CARLI,60m,https://www.fidal.it/risultati/2024/REG33596/Gara001.htm
7.2,DONELLI Alex,SM,1998.0,CR041 CREMONA SPORTIVA ATL. ARVEDI,60m,https://www.fidal.it/risultati/2024/REG33673/Risultati/Gara203.html
7.2,MASTRO Andrea,AM,2007.0,BA006 USD ELITE GIOVANI ATLETI,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.2,MARSICOVETERE Luca,JM,2005.0,FC542 LIBERTAS ATLETICA FORLI',60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.2,MICUCCI Matteo,SM,1997.0,RM105 ATL. COLOSSEO 2000,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.2,BALINT Denis felician,JM,2006.0,TO226 SAFATLETICA PIEMONTE ASD,60m,https://www.fidal.it/risultati/2024/REG33859/Risultati/Gara101.html
7.2,CAGLIO Samuele,SM,2001.0,CO023 ATL. ROVELLASCA,60m,https://www.fidal.it/risultati/2024/REG33673/Risultati/Gara203.html
7.2,D'URSO Francesco,PM,2004.0,LT260 ASD NISSOLINO INTESATLETICA,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.2,BILARDO Valentino,AM,2007.0,FM003 SPORT ATL. FERMO,60m,https://www.fidal.it/risultati/2024/REG33668/Risultati/Gara001.html
7.2,MAMMANA Antonio,AM,2007.0,PG109 ATLETICA PERUGIA TEAM SSD A RL,60m,https://www.fidal.it/risultati/2024/REG33660/Risultati/Gara001.html
7.2,INGOGLIA Christian,PM,2004.0,MI242 ALA ATL. ABBIATEGRASSO,60m,https://www.fidal.it/risultati/2024/REG33680/Risultati/Gara204.html
7.21,VIOTTI Francesco,PM,2004.0,CN005 ATL. MONDOVI'-ACQUA S.BERNARDO,60m,https://www.fidal.it/risultati/2024/REG33673/Risultati/Gara203.html
7.21,PIGNATELLI Simone,JM,2005.0,BR147 FOLGORE BRINDISI,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.21,REBESCO Luca,PM,2004.0,VE532 ATLETICA ALBORE MARTELLAGO,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara201.html
